location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,35.676624,51.42857,1183.0,0,GMT,GMT
1,34.622143,50.909092,933.0,0,GMT,GMT
2,37.293495,49.53581,4.0,0,GMT,GMT

location_id,time,sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),daylight_duration (s)
2,2023-07-20,2023-07-20T01:36,2023-07-20T15:59,0.00,0.00,0.00,29.2,21.4,24.8,51773.31
2,2023-07-21,2023-07-21T01:37,2023-07-21T15:59,0.80,0.80,0.00,31.4,22.9,26.6,51689.08
2,2023-07-22,2023-07-22T01:38,2023-07-22T15:58,0.00,0.00,0.00,32.5,22.3,27.1,51602.32
2,2023-07-23,2023-07-23T01:38,2023-07-23T15:57,0.00,0.00,0.00,31.7,23.5,27.1,51513.15
2,2023-07-24,2023-07-24T01:39,2023-07-24T15:56,0.00,0.00,0.00,31.8,22.8,27.4,51421.71
2,2023-07-25,2023-07-25T01:40,2023-07-25T15:56,2.20,2.20,0.00,29.9,22.4,26.4,51328.09
2,2023-07-26,2023-07-26T01:41,2023-07-26T15:55,1.90,1.90,0.00,28.9,22.0,25.3,51232.43
2,2023-07-27,2023-07-27T01:42,2023-07-27T15:54,0.00,0.00,0.00,32.5,22.0,26.7,51134.83
2,2023-07-28,2023-07-28T01:42,2023-07-28T15:53,0.00,0.00,0.00,35.0,21.8,28.0,51035.41
2,2023-07-29,2023-07-29T01:43,2023-07-29T15:52,2.50,2.50,0.00,29.3,23.9,26.0,50934.28
2,2023-07-30,2023-07-30T01:44,2023-07-30T15:52,5.40,5.40,0.00,26.1,21.9,24.1,50831.55
2,2023-07-31,2023-07-31T01:45,2023-07-31T15:51,2.00,2.00,0.00,28.2,22.4,24.7,50727.34
2,2023-08-01,2023-08-01T01:46,2023-08-01T15:50,0.00,0.00,0.00,30.6,23.6,26.8,50621.73
2,2023-08-02,2023-08-02T01:47,2023-08-02T15:49,0.00,0.00,0.00,33.3,22.3,27.5,50514.85
2,2023-08-03,2023-08-03T01:47,2023-08-03T15:48,0.00,0.00,0.00,32.6,24.5,28.0,50406.80
2,2023-08-04,2023-08-04T01:48,2023-08-04T15:47,0.00,0.00,0.00,31.8,24.0,27.6,50297.67
2,2023-08-05,2023-08-05T01:49,2023-08-05T15:46,0.00,0.00,0.00,33.8,24.4,28.2,50187.57
2,2023-08-06,2023-08-06T01:50,2023-08-06T15:45,0.00,0.00,0.00,33.2,23.0,28.0,50076.43
2,2023-08-07,2023-08-07T01:51,2023-08-07T15:44,0.00,0.00,0.00,35.4,22.8,29.1,49963.36
2,2023-08-08,2023-08-08T01:52,2023-08-08T15:43,0.00,0.00,0.00,34.2,24.8,29.2,49848.34
2,2023-08-09,2023-08-09T01:52,2023-08-09T15:42,0.00,0.00,0.00,36.7,24.6,30.1,49731.50
2,2023-08-10,2023-08-10T01:53,2023-08-10T15:40,0.00,0.00,0.00,37.3,24.1,30.3,49612.94
2,2023-08-11,2023-08-11T01:54,2023-08-11T15:39,0.00,0.00,0.00,37.3,23.4,30.1,49492.79
2,2023-08-12,2023-08-12T01:55,2023-08-12T15:38,0.00,0.00,0.00,36.5,23.8,29.8,49371.18
2,2023-08-13,2023-08-13T01:56,2023-08-13T15:37,0.00,0.00,0.00,35.4,23.9,29.3,49248.20
2,2023-08-14,2023-08-14T01:57,2023-08-14T15:36,0.00,0.00,0.00,34.9,24.0,29.2,49123.98
2,2023-08-15,2023-08-15T01:57,2023-08-15T15:34,0.00,0.00,0.00,36.1,23.3,29.2,48998.64
2,2023-08-16,2023-08-16T01:58,2023-08-16T15:33,0.00,0.00,0.00,34.4,20.4,27.6,48872.27
2,2023-08-17,2023-08-17T01:59,2023-08-17T15:32,0.00,0.00,0.00,34.0,20.2,27.0,48744.98
2,2023-08-18,2023-08-18T02:00,2023-08-18T15:31,0.00,0.00,0.00,33.3,20.9,27.1,48616.88
2,2023-08-19,2023-08-19T02:01,2023-08-19T15:29,0.00,0.00,0.00,32.1,23.0,27.4,48488.08
2,2023-08-20,2023-08-20T02:02,2023-08-20T15:28,1.40,1.40,0.00,30.8,24.0,27.1,48358.67
2,2023-08-21,2023-08-21T02:03,2023-08-21T15:27,0.00,0.00,0.00,34.6,23.4,28.4,48228.75
2,2023-08-22,2023-08-22T02:03,2023-08-22T15:25,0.00,0.00,0.00,35.2,23.0,28.7,48098.41
2,2023-08-23,2023-08-23T02:04,2023-08-23T15:24,0.00,0.00,0.00,36.7,25.1,29.8,47967.77
2,2023-08-24,2023-08-24T02:05,2023-08-24T15:23,0.10,0.10,0.00,35.4,24.2,29.4,47836.89
2,2023-08-25,2023-08-25T02:06,2023-08-25T15:21,10.30,10.30,0.00,29.8,22.6,26.1,47705.89
2,2023-08-26,2023-08-26T02:07,2023-08-26T15:20,10.60,10.60,0.00,23.3,20.9,22.2,47574.68
2,2023-08-27,2023-08-27T02:08,2023-08-27T15:19,1.70,1.70,0.00,26.0,20.8,23.0,47442.34
2,2023-08-28,2023-08-28T02:08,2023-08-28T15:17,0.00,0.00,0.00,30.9,20.6,24.9,47308.80
2,2023-08-29,2023-08-29T02:09,2023-08-29T15:16,3.10,3.10,0.00,29.7,21.4,25.3,47174.17
2,2023-08-30,2023-08-30T02:10,2023-08-30T15:14,21.10,21.10,0.00,23.2,20.9,22.0,47038.55
2,2023-08-31,2023-08-31T02:11,2023-08-31T15:13,0.00,0.00,0.00,29.0,20.9,24.1,46902.03
2,2023-09-01,2023-09-01T02:12,2023-09-01T15:11,0.00,0.00,0.00,30.9,20.7,25.7,46764.71
2,2023-09-02,2023-09-02T02:12,2023-09-02T15:10,0.00,0.00,0.00,32.0,21.1,26.3,46626.70
2,2023-09-03,2023-09-03T02:13,2023-09-03T15:08,0.00,0.00,0.00,29.8,23.3,26.0,46488.07
2,2023-09-04,2023-09-04T02:14,2023-09-04T15:07,0.00,0.00,0.00,31.1,23.0,26.0,46348.93
2,2023-09-05,2023-09-05T02:15,2023-09-05T15:05,0.00,0.00,0.00,32.3,23.0,26.9,46209.36
2,2023-09-06,2023-09-06T02:16,2023-09-06T15:04,0.00,0.00,0.00,33.1,22.0,27.4,46069.45
2,2023-09-07,2023-09-07T02:17,2023-09-07T15:02,6.80,6.80,0.00,28.4,22.9,25.4,45929.30
2,2023-09-08,2023-09-08T02:17,2023-09-08T15:01,5.40,5.40,0.00,25.0,22.3,23.7,45788.99
2,2023-09-09,2023-09-09T02:18,2023-09-09T14:59,2.00,2.00,0.00,27.1,21.1,23.3,45648.61
2,2023-09-10,2023-09-10T02:19,2023-09-10T14:58,13.70,13.70,0.00,24.6,18.3,21.4,45508.23
2,2023-09-11,2023-09-11T02:20,2023-09-11T14:56,0.90,0.90,0.00,24.1,18.7,20.6,45367.95
2,2023-09-12,2023-09-12T02:21,2023-09-12T14:55,0.00,0.00,0.00,24.7,18.8,21.5,45227.85
2,2023-09-13,2023-09-13T02:21,2023-09-13T14:53,3.20,3.20,0.00,23.9,19.4,21.2,45088.02
2,2023-09-14,2023-09-14T02:22,2023-09-14T14:52,19.40,19.40,0.00,20.2,17.2,18.7,44948.52
2,2023-09-15,2023-09-15T02:23,2023-09-15T14:50,3.50,3.50,0.00,22.3,17.8,19.8,44809.29
2,2023-09-16,2023-09-16T02:24,2023-09-16T14:49,0.00,0.00,0.00,26.4,16.8,21.5,44669.38
2,2023-09-17,2023-09-17T02:25,2023-09-17T14:47,3.90,3.90,0.00,27.1,18.5,22.3,44528.70
2,2023-09-18,2023-09-18T02:26,2023-09-18T14:46,30.90,30.90,0.00,20.4,17.5,18.8,44387.37
2,2023-09-19,2023-09-19T02:26,2023-09-19T14:44,35.40,35.40,0.00,18.0,16.0,16.9,44245.46
2,2023-09-20,2023-09-20T02:27,2023-09-20T14:43,0.60,0.60,0.00,21.9,17.2,19.2,44103.06
2,2023-09-21,2023-09-21T02:28,2023-09-21T14:41,3.10,3.10,0.00,24.5,19.0,21.0,43960.27
2,2023-09-22,2023-09-22T02:29,2023-09-22T14:40,0.20,0.20,0.00,26.4,18.4,22.1,43817.17
2,2023-09-23,2023-09-23T02:30,2023-09-23T14:38,0.00,0.00,0.00,25.8,18.5,21.8,43673.84
